id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,contact_target,subgroup_utilization_ratio,expected_gross_proxy,expected_net_profit,profitable_contact,rank_expected_net_profit,target_top1200_net_profit,target_positive_net_profit
18693,45,blue-collar,married,secondary,cellular,533.48,no,no,0,unknown,2,0.1353132019829871,1917,0,0.27715574642500507,20.0070105468874,-4.099684525390067,0,2985,1,0
17805,36,management,single,tertiary,cellular,552.21,yes,no,0,unknown,2,0.11191544919538532,2619,0,0.32370218703764736,20.00506389654176,-4.099772124655621,0,2986,1,0
21791,47,technician,divorced,secondary,cellular,663.13,no,no,0,unknown,2,0.13882571066070842,1792,0,0.2172672266603522,20.00151084276903,-4.099932012075394,0,2987,1,0
18613,55,housemaid,divorced,primary,cellular,984.81,no,no,4,unknown,2,0.0933662491332002,3484,0,0.2172672266603522,19.977290391714728,-4.101021932372837,0,2988,1,0
19906,43,technician,married,secondary,cellular,581.62,no,no,1,unknown,2,0.12388684326086796,2189,0,0.27715574642500507,19.97047553923426,-4.101328600734458,0,2989,1,0
22717,36,management,single,tertiary,,854.39,no,no,0,unknown,2,0.07586207232025008,4328,0,0.30755414533304487,19.934366733541626,-4.102953496990627,0,2990,1,0
22681,31,self-employed,single,tertiary,cellular,284.31,no,no,1,low,2,0.17197590966434692,948,0,0.4076719939639207,19.9329064361031,-4.10301921037536,0,2991,1,0
17542,29,admin.,single,secondary,telephone,495.59,no,no,1,unknown,2,0.16727275864246233,1028,0,0.24030590599531093,19.92104876065659,-4.103552805770454,0,2992,1,0
19918,36,technician,married,tertiary,cellular,1002.39,yes,yes,0,unknown,2,0.057331580878024084,5239,0,0.3462625027682805,19.899222428757856,-4.104534990705897,0,2993,1,0
15928,38,technician,divorced,secondary,cellular,679.0,yes,no,0,unknown,2,0.08320762989866007,3947,0,0.3519165155311745,19.882572502910392,-4.105284237369032,0,2994,1,0
18171,35,technician,single,secondary,,1692.2,yes,no,0,unknown,2,0.03276596022427846,6505,0,0.35856884777974496,19.881408376516692,-4.105336623056749,0,2995,1,0
16591,30,technician,single,tertiary,,1420.63,yes,no,0,unknown,2,0.04501251676357829,5759,0,0.31083035173548323,19.876398605277192,-4.105562062762527,0,2996,1,0
19136,57,admin.,married,secondary,cellular,604.36,yes,no,3,unknown,2,0.09334575180677224,3487,0,0.3519165155311745,19.853172644365753,-4.106607231003541,0,2997,1,0
18870,38,blue-collar,married,primary,,2380.91,yes,no,0,unknown,2,0.0232446074326449,7205,0,0.35856884777974496,19.84438986884886,-4.107002455901801,0,2998,1,0
15653,41,technician,single,secondary,,1703.67,yes,no,0,unknown,2,0.03246083610551489,6524,0,0.35856884777974496,19.829772582229932,-4.107660233799653,0,2999,1,0
17911,42,management,single,tertiary,cellular,408.96,yes,no,3,low,2,0.14326685957608176,1644,0,0.3383248848997814,19.82259537464564,-4.107983208140946,0,3000,1,0
16021,26,management,single,tertiary,,1375.98,yes,no,1,unknown,2,0.04711342814217341,5663,0,0.30557244030224046,19.809385795465488,-4.108577639204053,0,3001,1,0
21561,37,management,married,tertiary,,1702.82,yes,no,0,unknown,2,0.03741078915047851,6183,0,0.31083035173548323,19.801086988262874,-4.108951085528171,0,3002,1,0
21863,41,blue-collar,divorced,primary,,1886.98,no,no,0,unknown,2,0.04798400785930703,5633,0,0.21827941375316728,19.76407964682029,-4.110616415893087,0,3003,1,0
19297,34,management,married,tertiary,cellular,641.89,yes,no,0,unknown,2,0.09529046343044949,3372,0,0.32298264008632677,19.75555473315005,-4.111000037008248,0,3004,1,0
15950,33,blue-collar,married,secondary,cellular,686.17,yes,no,0,unknown,2,0.08170783828168149,4035,0,0.3519165155311745,19.730363926832148,-4.112133623292554,0,3005,1,0
18595,36,management,married,tertiary,cellular,373.05,no,no,0,unknown,2,0.15797080706661468,1256,0,0.33472575145881395,19.72572646462031,-4.112342309092086,0,3006,1,0
20550,49,management,married,tertiary,cellular,378.16,no,no,0,unknown,2,0.15511200808332518,1353,0,0.33472575145881395,19.63406094749373,-4.116467257362782,0,3007,1,0
21153,33,management,married,tertiary,cellular,584.88,yes,no,2,unknown,2,0.10384782635398399,2930,0,0.32298264008632677,19.617486471561396,-4.117213108779737,0,3008,1,0
20605,31,admin.,single,tertiary,cellular,477.17,yes,no,0,unknown,2,0.1346270997115538,1943,0,0.3052290039840637,19.60791523560754,-4.117643814397661,0,3009,1,0
18628,34,blue-collar,married,secondary,cellular,681.77,yes,no,0,unknown,2,0.08157026456442124,4045,0,0.3519165155311745,19.570837312197014,-4.119312320951135,0,3010,1,0
22296,33,unemployed,single,secondary,cellular,722.04,no,no,0,unknown,2,0.1097517892445428,2721,0,0.2461817869875482,19.508720491804326,-4.122107577868805,0,3011,1,0
20417,39,blue-collar,married,secondary,cellular,515.82,no,no,0,unknown,2,0.1364229950984804,1870,0,0.27715574642500507,19.50336931553745,-4.122348380800815,0,3012,1,0
19529,32,admin.,single,tertiary,telephone,276.49,no,no,5,unknown,2,0.2507348852674827,313,0,0.281143323717199,19.490454463520194,-4.122929549141591,0,3013,1,0
18928,58,technician,married,tertiary,telephone,846.73,yes,no,0,unknown,2,0.08838491861705516,3691,0,0.260426763803681,19.489860375296598,-4.1229562831116535,0,3014,1,0
18129,35,technician,married,secondary,cellular,1083.84,no,yes,0,unknown,2,0.07332793006876258,4448,0,0.24451283292728782,19.432839247380784,-4.125522233867865,0,3015,1,0
17058,37,self-employed,married,secondary,,1548.0,yes,no,0,unknown,2,0.02030695583794204,7430,0,0.6176918604651164,19.41724718181429,-4.126223876818357,0,3016,1,0
22689,60,admin.,divorced,,,837.22,yes,no,2,unknown,2,0.06463570788538804,4882,0,0.35856884777974496,19.403704836969826,-4.126833282336358,0,3017,1,0
16483,31,technician,married,secondary,cellular,555.06,no,no,1,unknown,2,0.1259874909369165,2144,0,0.27715574642500507,19.381672274838678,-4.12782474763226,0,3018,1,0
23004,33,admin.,single,secondary,cellular,525.9,yes,no,1,unknown,2,0.10471835918744644,2901,0,0.3519165155311745,19.380529948698403,-4.127876152308572,0,3019,1,0
15998,24,admin.,single,tertiary,cellular,466.19,yes,no,0,unknown,2,0.13595701473547364,1885,0,0.3052290039840637,19.345963898234114,-4.129431624579465,0,3020,1,0
16691,26,blue-collar,married,secondary,cellular,665.57,yes,no,0,unknown,2,0.0825391161141115,3994,0,0.3519165155311745,19.332730682242858,-4.130027119299071,0,3021,1,0
18241,52,self-employed,married,tertiary,cellular,634.19,no,no,0,unknown,2,0.12103247575300084,2273,0,0.2518339228787283,19.33016394215943,-4.1301426226028255,0,3022,1,0
15541,46,blue-collar,married,,,1096.93,yes,no,0,unknown,2,0.04910340942423473,5580,0,0.35856884777974496,19.313594887711744,-4.130888230052972,0,3023,1,0
17063,32,admin.,single,secondary,cellular,545.92,yes,no,0,unknown,2,0.10052589473378337,3082,0,0.3519165155311745,19.31286039926258,-4.130921282033184,0,3024,1,0
20602,38,technician,married,tertiary,cellular,530.75,yes,no,2,unknown,2,0.10337671908874438,2946,0,0.3519165155311745,19.30867160851723,-4.131109777616725,0,3025,1,0
19640,36,management,married,secondary,cellular,484.18,yes,no,3,unknown,2,0.07963208249504587,4155,0,0.5005674751243782,19.30001057063081,-4.1314995243216135,0,3026,1,0
20386,53,management,married,tertiary,cellular,957.81,yes,yes,1,unknown,2,0.05801384093526687,5202,0,0.3462625027682805,19.24050428825976,-4.1341773070283105,0,3027,1,0
21006,29,technician,single,secondary,,1625.3,yes,no,0,unknown,2,0.03301126134718209,6483,0,0.35856884777974496,19.238367203633064,-4.134273475836512,0,3028,1,0
21801,25,management,single,tertiary,,1395.57,yes,no,0,unknown,2,0.045110352053732705,5754,0,0.30557244030224046,19.23720725593861,-4.1343256734827625,0,3029,1,0
16319,74,retired,married,primary,cellular,656.94,no,no,1,unknown,2,0.1056480974002502,2864,0,0.27715574642500507,19.235845223092024,-4.134386964960859,0,3030,1,0
17623,56,management,married,tertiary,cellular,538.11,yes,no,0,low,2,0.10555148527416114,2869,0,0.3383248848997814,19.216281605584967,-4.135267327748677,0,3031,1,0
20286,49,admin.,divorced,secondary,cellular,535.42,yes,no,1,unknown,2,0.1019737541357994,3010,0,0.3519165155311745,19.214215027897282,-4.135360323744623,0,3032,1,0
21549,35,blue-collar,married,secondary,cellular,670.05,yes,no,0,unknown,2,0.08141355220049946,4051,0,0.3519165155311745,19.197450855648523,-4.136114711495816,0,3033,1,0
17739,31,blue-collar,married,secondary,cellular,611.07,yes,no,2,unknown,2,0.08925016504572382,3649,0,0.3519165155311745,19.192857536608763,-4.136321410852606,0,3034,1,0
21993,66,retired,married,primary,telephone,828.07,no,no,0,unknown,2,0.09801979951382156,3230,0,0.23639526962078947,19.187555220740737,-4.136560015066667,0,3035,1,0
19516,51,services,single,secondary,cellular,519.08,yes,no,2,low,2,0.09477751083622896,3405,0,0.3895714064675847,19.165787463400434,-4.13753956414698,0,3036,1,0
19979,37,technician,divorced,secondary,cellular,653.66,yes,no,0,unknown,2,0.08326744524297759,3941,0,0.3519165155311745,19.15432264403426,-4.138055481018458,0,3037,1,0
18080,65,retired,married,primary,cellular,501.76,no,no,2,low,2,0.1273999696580795,2112,0,0.299636807516874,19.154045840574305,-4.138067937174156,0,3038,1,0
15663,50,admin.,married,secondary,cellular,656.42,yes,no,0,unknown,2,0.08289791896126676,3969,0,0.3519165155311745,19.149837013026314,-4.138257334413816,0,3039,1,0
17138,31,management,single,tertiary,cellular,525.02,yes,no,0,unknown,2,0.11265667556843144,2590,0,0.32370218703764736,19.146015783838592,-4.138429289727263,0,3040,1,0
18108,47,technician,divorced,secondary,,1667.57,yes,no,0,unknown,2,0.03201043292418309,6556,0,0.35856884777974496,19.14027516038424,-4.138687617782709,0,3041,1,0
20934,59,self-employed,married,primary,cellular,627.44,yes,no,3,low,2,0.04930687578781368,5575,0,0.6176918604651164,19.109598651683047,-4.140068060674263,0,3042,1,0
22879,25,management,single,tertiary,cellular,310.35,no,no,1,unknown,2,0.19413863449407662,595,0,0.31661972229826035,19.076631209861493,-4.1415515955562325,0,3043,1,0
19854,50,admin.,divorced,secondary,cellular,555.48,yes,no,0,unknown,2,0.09758309783000274,3251,0,0.3519165155311745,19.07579631831139,-4.141589165675987,0,3044,1,0
19135,34,management,married,tertiary,cellular,594.38,yes,no,1,unknown,2,0.0993520077120232,3146,0,0.32298264008632677,19.073044216756077,-4.141713010245977,0,3045,1,0
18532,58,retired,married,secondary,cellular,923.99,yes,yes,1,low,2,0.059610171364246047,5135,0,0.3462625027682805,19.071862417704377,-4.141766191203303,0,3046,1,0
22594,31,management,single,tertiary,,1396.88,yes,no,0,unknown,2,0.044680256561588076,5778,0,0.30557244030224046,19.07167951150026,-4.141774421982488,0,3047,1,0
22584,46,entrepreneur,married,,,1514.43,yes,no,0,unknown,2,0.032297595434527156,6540,0,0.38933804238143294,19.043476539790397,-4.143043555709432,0,3048,1,0
22272,44,services,married,secondary,telephone,762.18,no,no,0,unknown,2,0.10553526017019782,2870,0,0.23639526962078947,19.014894293745602,-4.144329756781448,0,3049,1,0
16237,36,technician,married,tertiary,cellular,566.25,yes,no,0,unknown,2,0.09522200905248604,3379,0,0.3519165155311745,18.97514940664483,-4.1461182767009825,0,3050,1,0
18997,33,services,married,secondary,cellular,818.49,yes,no,0,unknown,2,0.06587487143231274,4814,0,0.3519165155311745,18.97460776935392,-4.1461426503790735,0,3051,1,0
16865,36,admin.,single,secondary,cellular,904.32,yes,yes,0,unknown,2,0.06012932069573865,5115,0,0.3462625027682805,18.828420852075816,-4.152721061656588,0,3052,1,0
15999,51,blue-collar,married,,cellular,337.67,no,no,0,unknown,2,0.20114925433990954,521,0,0.27715574642500507,18.82499165287015,-4.152875375620844,0,3053,1,0
17248,21,student,single,secondary,cellular,656.65,no,no,1,unknown,2,0.11634377642274057,2457,0,0.2461817869875482,18.807584639927324,-4.153658691203271,0,3054,1,0
16841,37,management,married,tertiary,cellular,614.38,yes,no,0,unknown,2,0.09477354705662275,3406,0,0.32298264008632677,18.80630108932466,-4.15371645098039,0,3055,1,0
17724,50,management,married,tertiary,cellular,362.64,no,no,0,unknown,2,0.15482025300013436,1362,0,0.33472575145881395,18.792848128934917,-4.154321834197929,0,3056,1,0
15864,40,admin.,married,secondary,,1595.48,yes,no,0,unknown,2,0.03282888361784148,6502,0,0.35856884777974496,18.78105716071482,-4.154852427767834,0,3057,1,0
17683,26,technician,single,secondary,cellular,533.66,no,no,0,unknown,2,0.14291342962575346,1660,0,0.2461817869875482,18.775590871159835,-4.155098410797807,0,3058,1,0
21510,29,blue-collar,single,tertiary,cellular,314.3,no,no,0,unknown,2,0.21110663642446753,446,0,0.2829305419136747,18.772672278689924,-4.155229747458954,0,3059,1,0
17238,56,technician,married,secondary,cellular,1266.61,yes,yes,1,unknown,2,0.04279120158503518,5866,0,0.3462625027682805,18.76734587655706,-4.155469435554933,0,3060,1,0
16052,28,blue-collar,single,,,875.08,yes,no,0,unknown,2,0.05979373754144849,5127,0,0.35856884777974496,18.76186534157243,-4.15571605962924,0,3061,1,0
17243,36,services,divorced,secondary,,1624.38,no,no,0,unknown,2,0.05290475944759907,5424,0,0.21827941375316728,18.758372527759455,-4.155873236250825,0,3062,1,0
22589,46,blue-collar,married,secondary,cellular,501.39,no,no,0,unknown,2,0.134984339578217,1928,0,0.27715574642500507,18.75784493843771,-4.155896977770303,0,3063,1,0
16312,39,technician,single,secondary,cellular,1086.47,yes,yes,0,unknown,2,0.049853198274358926,5538,0,0.3462625027682805,18.754963698960946,-4.156026633546757,0,3064,1,0
20259,30,admin.,married,secondary,cellular,457.05,no,no,0,unknown,2,0.14345000865823102,1639,0,0.2853956595556212,18.71163149475558,-4.157976582735999,0,3065,1,0
15819,49,entrepreneur,married,primary,,3187.45,yes,no,0,unknown,2,0.0150777555914895,7603,0,0.38933804238143294,18.711427490326944,-4.157985762935287,0,3066,1,0
19461,54,management,married,secondary,,1366.66,yes,no,1,unknown,2,0.02734024821371624,6919,0,0.5005674751243782,18.703615419811978,-4.158337306108461,0,3067,1,0
16139,27,blue-collar,married,primary,cellular,564.83,yes,no,7,low,2,0.09408764563894972,3441,0,0.3519165155311745,18.70208410101264,-4.1584062154544315,0,3068,1,0
21300,39,admin.,married,secondary,cellular,504.11,yes,no,2,low,2,0.10523259654549134,2883,0,0.3519165155311745,18.668750342836585,-4.159906234572354,0,3069,1,0
17968,41,blue-collar,married,secondary,cellular,841.55,no,yes,2,unknown,2,0.09069879920308563,3586,0,0.24451283292728782,18.663071463970933,-4.160161784121308,0,3070,1,0
16256,47,admin.,married,secondary,cellular,583.7,yes,no,2,unknown,2,0.09068458872513377,3587,0,0.3519165155311745,18.62785419294864,-4.161746561317312,0,3071,1,0
22630,39,blue-collar,single,primary,,1575.22,no,no,0,unknown,2,0.04777548063497255,5643,0,0.24743492778381734,18.621183787155932,-4.162046729577983,0,3072,1,0
20447,28,management,single,tertiary,,1316.12,no,yes,0,unknown,2,0.04591376914431552,5725,0,0.3072413847927183,18.565991570247277,-4.164530379338872,0,3073,1,0
15481,33,technician,single,tertiary,cellular,369.96,yes,no,0,low,2,0.1286221151821419,2084,0,0.3895714064675847,18.537770076374223,-4.16580034656316,0,3074,1,0
17777,38,management,married,tertiary,cellular,581.34,yes,no,1,unknown,2,0.09871149971098155,3186,0,0.32298264008632677,18.534340469499366,-4.165954678872529,0,3075,1,0
16215,51,management,married,,,751.79,no,no,1,unknown,2,0.07546780972483874,4345,0,0.3263925960229585,18.518192269647333,-4.16668134786587,0,3076,1,0
18178,32,management,single,tertiary,cellular,304.11,no,no,1,unknown,2,0.19227176560635129,624,0,0.31661972229826035,18.51331451538559,-4.166900846807648,0,3077,1,0
15754,35,technician,married,tertiary,,1517.39,yes,no,1,unknown,2,0.03925212639699729,6054,0,0.31083035173548323,18.513299463219518,-4.166901524155122,0,3078,1,0
22609,48,management,divorced,tertiary,cellular,543.58,yes,no,2,unknown,2,0.11930471059045644,2329,0,0.28542928199181256,18.51056120353832,-4.167024745840775,0,3079,1,0
17733,34,blue-collar,married,primary,cellular,653.4,no,no,0,unknown,2,0.10220888521462046,3000,0,0.27715574642500507,18.509371368969717,-4.167078288396363,0,3080,1,0
22022,46,services,married,secondary,cellular,546.7,yes,no,6,low,2,0.09608583507583361,3326,0,0.3519165155311745,18.48621891498785,-4.168120148825547,0,3081,1,0
16713,37,management,divorced,tertiary,cellular,556.77,yes,no,1,unknown,2,0.1162933927047198,2460,0,0.28542928199181256,18.481167032012312,-4.168347483559446,0,3082,1,0
19472,30,technician,single,secondary,telephone,448.88,yes,no,5,low,2,0.11382260411059017,2544,0,0.3614769354595302,18.468829198309447,-4.168902686076075,0,3083,1,0
22401,57,unemployed,divorced,secondary,cellular,769.68,no,no,1,unknown,2,0.11035999990672626,2694,0,0.2172672266603522,18.455087722201306,-4.169521052500941,0,3084,1,0
16194,28,management,single,tertiary,cellular,838.44,yes,yes,0,unknown,2,0.06839746727471718,4675,0,0.321737878986111,18.450757633714712,-4.169715906482838,0,3085,1,0
18805,35,entrepreneur,married,secondary,,2114.83,no,no,0,unknown,2,0.03687166094601035,6242,0,0.23639526962078947,18.433463609268,-4.17049413758294,0,3086,1,0
18558,35,technician,single,tertiary,,1331.75,yes,no,0,unknown,2,0.04451911524586571,5788,0,0.31083035173548323,18.42861300503613,-4.170712414773374,0,3087,1,0
18231,39,management,divorced,tertiary,,2161.75,yes,yes,1,unknown,2,0.02744124077115398,6916,0,0.3106140867351133,18.42596999547912,-4.170831350203439,0,3088,1,0
20903,45,blue-collar,married,secondary,cellular,653.38,yes,no,0,unknown,2,0.08012293804388766,4124,0,0.3519165155311745,18.423084818717705,-4.170961183157703,0,3089,1,0
16032,33,management,married,tertiary,cellular,928.7,yes,yes,0,unknown,2,0.05718022784373042,5250,0,0.3462625027682805,18.387673806445836,-4.172554678709938,0,3090,1,0
15922,46,blue-collar,married,primary,cellular,889.38,yes,no,0,unknown,2,0.058697239573817214,5164,0,0.3519165155311745,18.37150289230981,-4.173282369846058,0,3091,1,0
16197,59,blue-collar,divorced,primary,cellular,1218.93,no,yes,0,unknown,2,0.07070484333926227,4559,0,0.21297159361117232,18.354798065845653,-4.1740340870369455,0,3092,1,0
17136,31,admin.,married,secondary,,3113.93,yes,yes,0,unknown,2,0.020271006123591288,7431,0,0.2906601427744907,18.347193146932952,-4.174376308388017,0,3093,1,0
16681,52,entrepreneur,married,tertiary,cellular,490.98,no,no,1,unknown,2,0.12566626318318525,2149,0,0.29719947784204725,18.33709541104233,-4.174830706503095,0,3094,1,0
