id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,target
17896,40,services,divorced,primary,cellular,500.77,yes,no,3,low,2,0.0734512389927875,4440,0
20968,38,technician,married,,,509.46,no,no,0,unknown,2,0.07344111754836653,4441,0
21501,35,technician,married,secondary,cellular,520.14,yes,no,1,unknown,2,0.07344039884012975,4442,0
18148,31,technician,married,secondary,cellular,323.85,yes,no,1,unknown,2,0.07342545298266419,4443,0
20634,45,self-employed,married,tertiary,cellular,1351.65,yes,no,0,unknown,2,0.07339196790705287,4444,0
22375,28,services,single,secondary,telephone,159.92,yes,no,0,unknown,2,0.07338315899226744,4445,0
17839,37,blue-collar,single,primary,cellular,608.04,yes,no,1,unknown,2,0.07337993258122469,4446,0
19175,45,technician,married,secondary,cellular,2321.64,yes,no,0,unknown,2,0.07336949337985882,4447,0
18129,35,technician,married,secondary,cellular,1083.84,no,yes,0,unknown,2,0.07332793006875096,4448,0
21367,51,admin.,single,secondary,,2737.76,no,no,1,unknown,2,0.07328964697510158,4449,0
17916,51,blue-collar,divorced,primary,cellular,-35.4,yes,no,2,unknown,2,0.07328340851410142,4450,0
20636,28,self-employed,single,secondary,cellular,3860.11,no,yes,0,unknown,2,0.07325224032073539,4451,0
15933,33,services,married,secondary,cellular,2678.44,yes,no,1,unknown,2,0.07322325891185963,4452,0
20618,32,technician,married,secondary,cellular,272.17,yes,no,1,unknown,2,0.07318728472533748,4453,0
21156,31,services,single,tertiary,,1713.9,no,no,0,unknown,2,0.07318480058944545,4454,0
22195,52,management,divorced,tertiary,,597.99,no,no,0,unknown,2,0.07317148577084151,4455,0
17617,40,technician,married,secondary,cellular,643.1,yes,no,1,unknown,2,0.07316518521119711,4456,0
20532,41,technician,married,secondary,cellular,678.31,yes,no,1,unknown,2,0.07313569085086191,4457,0
18191,36,technician,single,primary,cellular,2113.71,yes,no,3,unknown,2,0.07313554421190888,4458,0
17809,28,admin.,single,primary,cellular,131.46,yes,no,0,unknown,2,0.07308890847223141,4459,0
22298,27,services,married,secondary,cellular,201.34,no,yes,2,unknown,2,0.07300561804614349,4460,0
19372,28,blue-collar,single,primary,cellular,15.07,yes,no,1,unknown,2,0.07298367814061013,4461,0
18069,30,management,married,secondary,cellular,1593.94,yes,no,0,unknown,2,0.0729785005443177,4462,0
19832,40,blue-collar,married,primary,cellular,118.59,yes,no,2,low,2,0.07297186290614222,4463,0
19511,35,self-employed,married,tertiary,cellular,-51.44,no,yes,0,unknown,2,0.0729543131778057,4464,0
20175,23,housemaid,married,tertiary,cellular,114.09,yes,no,0,unknown,2,0.07293147420811005,4465,0
16495,34,technician,married,secondary,cellular,253.82,yes,no,1,unknown,2,0.07291592209678584,4466,0
15578,32,services,single,secondary,telephone,151.21,yes,no,0,unknown,2,0.07290686111205828,4467,0
22034,32,admin.,single,secondary,,1668.35,no,no,1,unknown,2,0.0728908492209436,4468,0
20129,58,housemaid,married,primary,cellular,-9.6,no,no,3,unknown,2,0.0728228961506031,4469,0
18494,38,admin.,single,secondary,,3278.22,no,no,0,unknown,2,0.0728167216987597,4470,0
16282,46,technician,married,secondary,cellular,2100.4,yes,no,0,unknown,2,0.07272632401682752,4471,0
22212,33,admin.,divorced,secondary,cellular,-465.82,yes,yes,2,low,2,0.07272338732236733,4472,0
17633,46,technician,married,secondary,cellular,2094.89,yes,no,0,unknown,2,0.07271319248590748,4473,0
18782,33,entrepreneur,married,tertiary,cellular,460.86,yes,no,0,unknown,2,0.07262520154429064,4474,0
21014,26,blue-collar,single,primary,cellular,375.02,no,yes,0,unknown,2,0.07261269434207596,4475,0
22984,28,management,married,secondary,cellular,-27.78,yes,no,1,unknown,2,0.07257098874158231,4476,0
16974,64,technician,married,secondary,cellular,1525.63,yes,no,1,unknown,2,0.07254944007553393,4477,0
18385,64,housemaid,married,primary,telephone,41.7,no,no,1,low,2,0.07249869093270458,4478,0
18412,52,admin.,married,primary,cellular,562.46,yes,no,1,low,2,0.07249807017855815,4479,0
19687,30,services,married,secondary,cellular,2222.14,yes,no,1,unknown,2,0.07247432248452468,4480,0
16242,33,blue-collar,single,primary,cellular,37.01,yes,no,1,unknown,2,0.07246968563817982,4481,0
22506,35,technician,married,secondary,cellular,95.78,yes,no,1,unknown,2,0.0724263345405846,4482,0
20865,51,blue-collar,married,primary,cellular,400.76,yes,no,2,low,2,0.0723988663162807,4483,0
20230,41,technician,married,secondary,cellular,1720.11,yes,no,0,unknown,2,0.07238695097816804,4484,0
22194,32,admin.,single,secondary,cellular,6330.79,yes,yes,0,unknown,2,0.07237674917729248,4485,0
21390,36,technician,married,secondary,cellular,119.62,yes,no,1,unknown,2,0.07237013304738052,4486,0
20880,41,technician,married,secondary,cellular,340.47,yes,no,1,unknown,2,0.07233041646797896,4487,0
21889,32,housemaid,married,tertiary,cellular,286.85,yes,no,0,unknown,2,0.07232468118112233,4488,0
16901,39,technician,married,secondary,cellular,1596.04,yes,no,0,unknown,2,0.07231808216531894,4489,0
19449,39,technician,married,secondary,cellular,816.26,no,yes,0,unknown,2,0.07223639532005077,4490,0
17550,49,technician,married,secondary,cellular,668.63,yes,no,1,unknown,2,0.07220722223692273,4491,0
17268,29,unemployed,married,tertiary,cellular,63.63,yes,no,0,unknown,2,0.07213363759682208,4492,0
20125,40,retired,single,secondary,,1414.97,no,no,1,unknown,2,0.07210535377879583,4493,0
16975,28,self-employed,married,tertiary,cellular,1.34,yes,no,0,unknown,2,0.07209870385842203,4494,0
20809,50,blue-collar,married,tertiary,,703.19,no,no,0,unknown,2,0.07208312405171394,4495,0
17596,46,technician,married,secondary,cellular,1827.16,yes,no,0,unknown,2,0.07207776050395917,4496,0
21138,36,unemployed,married,primary,cellular,-18.37,no,no,2,unknown,2,0.07206491705793626,4497,0
19674,28,admin.,single,secondary,cellular,284.59,yes,yes,1,low,2,0.07205766972554678,4498,0
20738,44,technician,married,secondary,cellular,357.25,yes,no,1,unknown,2,0.0720327106982047,4499,0
15470,42,self-employed,married,secondary,cellular,2937.88,yes,no,2,low,2,0.07202561824510759,4500,0
20359,35,technician,married,secondary,cellular,-75.03,yes,no,1,unknown,2,0.07202181671894384,4501,0
16050,36,blue-collar,divorced,primary,cellular,72.85,yes,no,1,unknown,2,0.07201012440656539,4502,0
19634,31,self-employed,married,tertiary,cellular,98.96,yes,no,0,unknown,2,0.07199252695467577,4503,0
16972,39,management,married,secondary,cellular,1598.34,yes,no,0,unknown,2,0.0719728956255675,4504,0
16666,32,blue-collar,divorced,primary,cellular,-136.01,yes,no,1,unknown,2,0.07196577081537747,4505,0
20158,45,services,married,secondary,cellular,4071.49,yes,no,0,unknown,2,0.07195517473555993,4506,0
20719,39,technician,married,secondary,cellular,635.4,no,yes,0,unknown,2,0.07180917794480832,4507,0
18077,41,admin.,divorced,secondary,,363.38,no,no,2,unknown,2,0.07179007337123813,4508,0
18688,42,blue-collar,divorced,primary,cellular,264.17,yes,no,1,unknown,2,0.07178892295511846,4509,0
16097,37,technician,married,secondary,cellular,1273.83,yes,no,0,unknown,2,0.07178128380423512,4510,0
23018,42,admin.,single,secondary,,1656.03,no,no,1,unknown,2,0.0717350292574757,4511,0
21328,37,technician,married,secondary,telephone,2809.41,yes,no,0,unknown,2,0.07173255424954979,4512,0
16020,34,technician,married,secondary,cellular,-252.16,yes,no,1,unknown,2,0.07171625872308546,4513,0
18902,38,blue-collar,divorced,primary,cellular,39.36,yes,no,1,unknown,2,0.07170716206517641,4514,0
17061,48,entrepreneur,married,tertiary,cellular,38.56,no,yes,0,unknown,2,0.07170285293092674,4515,0
22816,34,entrepreneur,married,tertiary,cellular,97.14,yes,no,0,unknown,2,0.07165236463155294,4516,0
17279,40,management,married,secondary,cellular,764.4,no,yes,0,unknown,2,0.07165216031842886,4517,0
20941,36,technician,married,tertiary,,4202.18,no,no,0,unknown,2,0.07160610247372673,4518,0
16506,31,blue-collar,single,primary,cellular,915.63,yes,no,0,unknown,2,0.07156704819354054,4519,0
17404,45,technician,married,secondary,cellular,175.01,yes,no,1,unknown,2,0.07149179983379109,4520,0
19379,44,admin.,divorced,primary,telephone,497.97,yes,no,1,unknown,2,0.07147370117635027,4521,0
22734,32,technician,married,secondary,cellular,160.04,no,yes,0,unknown,2,0.0714736784024685,4522,0
22408,32,technician,married,secondary,cellular,-472.94,yes,no,1,unknown,2,0.07142096477591585,4523,0
18087,27,blue-collar,single,primary,cellular,-93.62,no,yes,0,unknown,2,0.07139378207216585,4524,0
17081,44,management,divorced,primary,cellular,637.71,yes,no,4,unknown,2,0.07139209104764759,4525,0
17964,47,housemaid,married,primary,cellular,200.82,no,no,2,unknown,2,0.07135086496552749,4526,0
18820,28,admin.,married,tertiary,cellular,221.04,yes,yes,1,unknown,2,0.07133003173965655,4527,0
22074,59,services,divorced,secondary,telephone,102.52,no,yes,0,unknown,2,0.07131379999269843,4528,0
22720,45,self-employed,divorced,secondary,cellular,1968.4,yes,no,2,unknown,2,0.07130777925505902,4529,0
17913,39,management,married,secondary,cellular,-797.28,no,yes,1,unknown,2,0.07128077585226922,4530,0
22551,31,blue-collar,single,secondary,,2218.72,no,no,1,unknown,2,0.07127043822287492,4531,0
22527,37,housemaid,married,tertiary,cellular,46.25,yes,no,0,unknown,2,0.07119891418496167,4532,0
22860,52,self-employed,married,tertiary,cellular,756.57,yes,no,0,unknown,2,0.07119316342353388,4533,0
16508,45,management,married,secondary,cellular,179.23,yes,no,1,unknown,2,0.07115473951745625,4534,0
19717,41,entrepreneur,married,primary,telephone,1383.17,no,no,2,unknown,2,0.07114315094878403,4535,0
22452,69,housemaid,married,primary,cellular,1152.0,no,no,2,unknown,2,0.07113050750350898,4536,0
20817,53,self-employed,married,primary,telephone,4652.35,no,no,0,unknown,2,0.07111358327990043,4537,0
20008,34,services,married,secondary,cellular,477.76,yes,no,2,unknown,2,0.07111153665030576,4538,0
16505,55,unemployed,married,secondary,cellular,4815.25,yes,no,4,unknown,2,0.07109966357551414,4539,0
18767,37,technician,married,secondary,cellular,982.88,yes,no,0,unknown,2,0.07109915205032873,4540,0
17253,55,management,married,secondary,cellular,606.84,yes,no,1,unknown,2,0.07104368603661555,4541,0
20370,31,blue-collar,single,primary,telephone,890.42,yes,no,1,unknown,2,0.07103887688032608,4542,0
16276,39,admin.,single,secondary,,1214.8,no,no,1,unknown,2,0.07103528735062184,4543,0
18325,30,admin.,divorced,secondary,cellular,1379.58,yes,yes,0,low,2,0.07101740032136047,4544,0
23017,43,admin.,single,secondary,,39.89,no,no,2,unknown,2,0.07101389002040957,4545,0
17383,36,entrepreneur,married,tertiary,cellular,-91.12,yes,no,0,unknown,2,0.07098919923032038,4546,0
16977,35,technician,married,secondary,cellular,833.24,yes,no,0,unknown,2,0.07097180530391604,4547,0
18374,39,entrepreneur,married,tertiary,cellular,43.66,yes,no,0,unknown,2,0.07097107642689339,4548,0
17046,35,unemployed,single,secondary,cellular,3971.62,yes,no,0,unknown,2,0.07096702205122572,4549,0
20123,45,technician,married,secondary,cellular,-53.6,yes,no,1,unknown,2,0.07095731652455502,4550,0
16510,41,housemaid,married,primary,cellular,2424.54,no,no,0,unknown,2,0.07087743627375231,4551,0
22604,33,services,married,secondary,cellular,3036.4,yes,no,0,unknown,2,0.07086572952014959,4552,0
17358,57,technician,married,secondary,cellular,1811.88,yes,no,0,unknown,2,0.07081636377798174,4553,0
19951,29,technician,married,secondary,cellular,-887.69,yes,no,1,unknown,2,0.07078558552138932,4554,0
21794,33,admin.,married,tertiary,cellular,1565.22,yes,yes,0,unknown,2,0.07074875637959056,4555,0
17097,41,unemployed,married,tertiary,cellular,42.56,yes,no,0,unknown,2,0.07074737417235842,4556,0
16058,37,services,single,primary,cellular,28.57,no,yes,5,unknown,2,0.07073036090697185,4557,0
21263,30,blue-collar,single,primary,cellular,506.2,yes,no,0,unknown,2,0.07072179511060883,4558,0
16197,59,blue-collar,divorced,primary,cellular,1218.93,no,yes,0,unknown,2,0.070704843339253,4559,0
20631,28,blue-collar,married,primary,cellular,5651.8,yes,no,0,unknown,2,0.07067772246620166,4560,0
19589,47,technician,married,secondary,cellular,-80.56,yes,no,1,unknown,2,0.07067360271341523,4561,0
16527,31,blue-collar,single,primary,cellular,530.25,yes,no,0,unknown,2,0.07066730296493923,4562,0
21900,42,technician,married,tertiary,telephone,729.43,yes,yes,3,low,2,0.0706633076244214,4563,0
19648,33,blue-collar,divorced,primary,cellular,708.68,yes,no,0,unknown,2,0.07065824057469289,4564,0
22013,50,self-employed,married,primary,cellular,45.6,no,no,2,unknown,2,0.07065666860792523,4565,0
17099,34,management,married,secondary,cellular,772.8,yes,no,0,unknown,2,0.07059724987996861,4566,0
22139,30,blue-collar,divorced,primary,cellular,517.19,yes,no,0,unknown,2,0.07054475889676912,4567,0
21985,44,management,married,secondary,,12298.8,no,no,1,unknown,2,0.07054366666598332,4568,0
18696,43,technician,married,secondary,cellular,267.16,no,yes,0,unknown,2,0.07050502444373102,4569,0
22320,39,entrepreneur,married,tertiary,cellular,-160.4,yes,no,0,unknown,2,0.07049702522140996,4570,0
21186,27,services,married,secondary,cellular,2587.34,yes,no,0,unknown,2,0.07048515407571655,4571,0
15401,40,services,married,secondary,cellular,3192.19,yes,no,0,unknown,2,0.07045530504282072,4572,0
20092,47,housemaid,married,tertiary,cellular,186.15,yes,no,0,unknown,2,0.07041925105550348,4573,0
20796,36,housemaid,married,primary,cellular,632.52,no,no,1,unknown,2,0.07041655320159712,4574,0
21023,53,entrepreneur,married,secondary,cellular,60.45,yes,no,4,low,2,0.07041601894572734,4575,0
18691,50,management,divorced,tertiary,cellular,1497.37,yes,yes,1,unknown,2,0.07041073579372167,4576,0
20613,45,technician,married,secondary,cellular,1064.91,yes,no,0,unknown,2,0.07040642434654047,4577,0
16858,37,management,married,secondary,cellular,-522.93,yes,no,1,unknown,2,0.07040622844703456,4578,0
20031,31,technician,married,secondary,cellular,396.17,yes,no,0,unknown,2,0.07039837940336316,4579,0
18932,53,self-employed,married,primary,cellular,2777.09,no,no,0,unknown,2,0.07037247814647102,4580,0
22544,33,blue-collar,single,primary,cellular,493.44,yes,no,0,unknown,2,0.0703618861727666,4581,0
19725,32,blue-collar,single,primary,cellular,437.2,yes,no,0,unknown,2,0.07034172689226473,4582,0
20996,35,technician,married,secondary,cellular,554.84,yes,no,0,unknown,2,0.07032577728855167,4583,0
16356,30,blue-collar,single,primary,cellular,285.58,yes,no,0,unknown,2,0.0702110657869252,4584,0
16885,39,technician,married,secondary,cellular,690.6,yes,no,0,unknown,2,0.07020037487107046,4585,0
21324,56,retired,divorced,primary,cellular,17.04,yes,no,0,unknown,2,0.07019970874102123,4586,0
19168,47,management,married,tertiary,,2904.09,no,no,1,unknown,2,0.07017869637894245,4587,0
20112,35,technician,married,secondary,cellular,-266.14,no,yes,0,unknown,2,0.07015112825881584,4588,0
21123,36,services,married,secondary,cellular,145.97,yes,no,2,unknown,2,0.07012150905449581,4589,0
17723,53,blue-collar,married,primary,cellular,2229.06,yes,no,0,low,2,0.07011077624087778,4590,0
21879,40,self-employed,married,primary,cellular,684.12,no,no,1,unknown,2,0.07009686887053802,4591,0
17380,41,blue-collar,divorced,secondary,,3628.42,no,no,0,unknown,2,0.07008978055547666,4592,0
22481,35,services,married,secondary,cellular,1428.7,yes,no,1,unknown,2,0.07006262812617564,4593,0
17578,46,blue-collar,married,primary,cellular,6227.53,yes,no,0,unknown,2,0.07003139186813451,4594,0
20154,37,blue-collar,married,primary,cellular,77.16,yes,no,1,low,2,0.07002835060386126,4595,0
21945,23,services,married,secondary,cellular,2190.18,yes,no,0,unknown,2,0.07000714266136233,4596,0
17930,58,technician,married,secondary,cellular,1478.48,yes,no,0,unknown,2,0.06993560056752389,4597,0
17242,50,services,married,secondary,cellular,-16.3,no,yes,2,unknown,2,0.06993226640141335,4598,0
17420,44,admin.,married,tertiary,cellular,375.42,yes,yes,1,unknown,2,0.06992442471916253,4599,0
18515,42,technician,married,secondary,cellular,691.85,yes,no,0,unknown,2,0.0698750943873109,4600,0
19296,48,management,married,tertiary,,4170.4,no,no,0,unknown,2,0.06986335722648716,4601,0
16100,35,unemployed,single,secondary,cellular,2135.23,yes,no,1,unknown,2,0.06985531337109548,4602,0
22333,38,blue-collar,single,primary,cellular,479.49,yes,no,0,unknown,2,0.06978258236935435,4603,0
22642,32,technician,married,secondary,cellular,164.17,yes,no,0,unknown,2,0.0697546134944111,4604,0
22244,32,technician,married,secondary,cellular,160.76,yes,no,0,unknown,2,0.06974679356826258,4605,0
19153,46,technician,married,secondary,cellular,824.89,yes,no,0,unknown,2,0.0697441980019958,4606,0
18046,36,blue-collar,single,primary,cellular,334.38,yes,no,0,unknown,2,0.06966779312585752,4607,0
21546,40,housemaid,married,primary,cellular,1852.27,no,no,0,unknown,2,0.06966577892352374,4608,0
21441,60,retired,divorced,primary,telephone,781.89,no,yes,0,unknown,2,0.06965678838219713,4609,0
19243,42,services,married,secondary,cellular,215.71,yes,no,2,unknown,2,0.06962680362734312,4610,0
21329,28,blue-collar,single,primary,cellular,-79.65,yes,no,0,unknown,2,0.0695902230271458,4611,0
21493,47,management,married,secondary,cellular,930.09,yes,no,0,unknown,2,0.0695369132335208,4612,0
21699,29,housemaid,single,secondary,telephone,4618.83,yes,no,0,unknown,2,0.06952677817056598,4613,0
16102,28,services,married,secondary,telephone,310.15,no,yes,2,unknown,2,0.06950952071898868,4614,0
21984,43,technician,married,secondary,cellular,562.69,yes,no,0,unknown,2,0.06947034897007541,4615,0
21603,49,blue-collar,married,primary,telephone,602.23,yes,no,2,low,2,0.06946510689536581,4616,0
19068,48,management,married,secondary,cellular,-1163.65,no,yes,1,unknown,2,0.06944518222346655,4617,0
20214,57,self-employed,married,tertiary,cellular,224.56,yes,no,0,unknown,2,0.06941542224269455,4618,0
15853,44,self-employed,married,primary,cellular,572.19,no,no,1,unknown,2,0.06940430763166366,4619,0
21842,51,technician,married,secondary,,13320.88,no,no,0,unknown,2,0.06935233105379668,4620,0
18136,35,services,married,secondary,cellular,1118.04,yes,no,1,unknown,2,0.06935063438767816,4621,0
